videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,良曲,良曲,CharKick,https://yt3.ggpht.com/ytc/AOPolaSm4h6bb5JTPjQtDLPjvVbHF7dZdA49nWVyUUsJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChTCnfeR9EwgIWKWNgjefRA,UChTCnfeR9EwgIWKWNgjefRA,True,none,0,2023-05-26T16:42:45Z,2023-05-26T16:42:45Z
D6DVTLvOupE,何だこの歌詞,何だこの歌詞,ヒビキンTV,https://yt3.ggpht.com/AaIXo8H5A6t4la2yMGxJfkSyeuCJL5kWY02_nwnvaZKYHdEc9mEgml07_PkpInzow-kQgZqrYw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpR7LQnwBwVr6eJy2DXy8GQ,UCpR7LQnwBwVr6eJy2DXy8GQ,True,none,1,2023-05-26T16:08:01Z,2023-05-26T16:08:01Z
D6DVTLvOupE,この感じが令和にバズってるの新鮮懐かしい,この感じが令和にバズってるの新鮮懐かしい,あ,https://yt3.ggpht.com/orqgXRPCKnSGARynLsIkw-4ROCPH4-ihnY54FX1U85iOf6z-7864AHdbS9_SQlTx9PpSAImi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNTCVpvV4vijiSigvOPx9pw,UCNTCVpvV4vijiSigvOPx9pw,True,none,7,2023-05-26T15:29:35Z,2023-05-26T15:29:35Z
D6DVTLvOupE,本家がどれかな？と思ってググったらコレが本家なのね！？　てっきり歌ってみたかと思った,本家がどれかな？と思ってググったらコレが本家なのね！？　てっきり歌ってみたかと思った,鶏のみち,https://yt3.ggpht.com/hB7IbWvFD9CT1qSF6xKsi6c1qSwwAhH_f7S7yjrZvnzbCFxLK1wa1Oq1tkjG0dCjDZQAI880sEo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC184Y4yNSeUpN48yX-b07oA,UC184Y4yNSeUpN48yX-b07oA,True,none,3,2023-05-26T15:20:35Z,2023-05-26T15:20:35Z
D6DVTLvOupE,カスタネット（●→打つ ○→打たない｜○○●○｜●○○○｜●○○●｜○○●○｜×∞,"カスタネット（●→打つ ○→打たない
｜○○●○｜●○○○｜●○○●｜○○●○｜×∞",るぇじんえ,https://yt3.ggpht.com/Yd3FOdKg2u4o3nH3c6lOqAeuiQjrdy6GawtGaU2odcKjObaHSK3gUs49FSvY6NH5-n3pbFWk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgOXPw4LKPR6DCVaUBpjLTg,UCgOXPw4LKPR6DCVaUBpjLTg,True,none,0,2023-05-26T15:19:17Z,2023-05-26T15:19:17Z
D6DVTLvOupE,前髪命系女子なんですけど、一生懸命セットした前髪が風のせいでとっ散らかってオールバックになると脳内でこの曲再生されてどうでもよくなる,前髪命系女子なんですけど、一生懸命セットした前髪が風のせいでとっ散らかってオールバックになると脳内でこの曲再生されてどうでもよくなる,さしの,https://yt3.ggpht.com/ytc/AOPolaSu0NBrKQwjG8jlL8dW2op3Xbw6myOmT8PJkA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDkCOtT7xMoImAZK-49GEmw,UCDkCOtT7xMoImAZK-49GEmw,True,none,1,2023-05-26T15:09:26Z,2023-05-26T15:09:26Z
D6DVTLvOupE,最後w😊,最後w😊,みんさんの大ファンですリアママの人だよ,https://yt3.ggpht.com/3EnFcpzN2wbmKTlRzc4Mshet3Mq7R7i4m68DcOUpBlnHMmpHZ4_BgVmH5FQ9587BPJHxwhMizQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpHcUhiBkQfg6LsW97OX_-g,UCpHcUhiBkQfg6LsW97OX_-g,True,none,1,2023-05-26T14:44:19Z,2023-05-26T14:44:19Z
D6DVTLvOupE,w,w,みんさんの大ファンですリアママの人だよ,https://yt3.ggpht.com/3EnFcpzN2wbmKTlRzc4Mshet3Mq7R7i4m68DcOUpBlnHMmpHZ4_BgVmH5FQ9587BPJHxwhMizQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpHcUhiBkQfg6LsW97OX_-g,UCpHcUhiBkQfg6LsW97OX_-g,True,none,0,2023-05-26T14:44:09Z,2023-05-26T14:44:09Z
D6DVTLvOupE,ハトハトハトハト大乱闘おもろw😊,ハトハトハトハト大乱闘おもろw😊,みんさんの大ファンですリアママの人だよ,https://yt3.ggpht.com/3EnFcpzN2wbmKTlRzc4Mshet3Mq7R7i4m68DcOUpBlnHMmpHZ4_BgVmH5FQ9587BPJHxwhMizQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpHcUhiBkQfg6LsW97OX_-g,UCpHcUhiBkQfg6LsW97OX_-g,True,none,3,2023-05-26T14:43:10Z,2023-05-26T14:43:10Z
D6DVTLvOupE,コメント多すぎて草,コメント多すぎて草,みんさんの大ファンですリアママの人だよ,https://yt3.ggpht.com/3EnFcpzN2wbmKTlRzc4Mshet3Mq7R7i4m68DcOUpBlnHMmpHZ4_BgVmH5FQ9587BPJHxwhMizQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpHcUhiBkQfg6LsW97OX_-g,UCpHcUhiBkQfg6LsW97OX_-g,True,none,2,2023-05-26T14:42:35Z,2023-05-26T14:42:35Z
