videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,またなにか分からない食べ物を切ってる笑笑,またなにか分からない食べ物を切ってる笑笑,るら,https://yt3.ggpht.com/bvHDcUkC9ILoI39i5PSNAxs5kR_0Y_AwuKe4VcOByQOeA_5SvfRcHWziZbDBOVH4veEIGU99zw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnRSM38rN4KntXxEA23mZTQ,UCnRSM38rN4KntXxEA23mZTQ,True,none,2,2023-04-08T07:16:56Z,2023-04-08T07:16:56Z
D6DVTLvOupE,同じゆこぴさんの『私の歯医者さん』を、聴けーーーーーっっ！！！！！,同じゆこぴさんの『私の歯医者さん』を、聴けーーーーーっっ！！！！！,日鮪,https://yt3.ggpht.com/ytc/AOPolaRQ-StXqyWSRA19C7mEsZoip9kU2So3Sw1OR9CP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkFXqFZHpOJgZTl_rky8EQQ,UCkFXqFZHpOJgZTl_rky8EQQ,True,none,2,2023-04-08T07:10:50Z,2023-04-08T07:10:50Z
D6DVTLvOupE,この絶妙に心地いいリズムと曲調は何だろう…特にリコーダーのとこ好きすぎるwww,この絶妙に心地いいリズムと曲調は何だろう…特にリコーダーのとこ好きすぎるwww,ちょあ。,https://yt3.ggpht.com/ytc/AOPolaTXsrPQzoOQCt5egFqm1u5GMc3FUKlohKKshXOuHNM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCM5UHkwGaSxXUOBzrl_5C8g,UCM5UHkwGaSxXUOBzrl_5C8g,True,none,7,2023-04-08T06:51:25Z,2023-04-08T06:51:25Z
D6DVTLvOupE,作画崩壊キャベツ草,作画崩壊キャベツ草,Manchie,https://yt3.ggpht.com/ytc/AOPolaQBr8xQ5O3lihy7Zrk9NpQ3_W-Z5r2qbK62PcBRJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtoPLqF7d4xSkjG37l0RD8Q,UCtoPLqF7d4xSkjG37l0RD8Q,True,none,3,2023-04-08T06:49:41Z,2023-04-08T06:49:41Z
D6DVTLvOupE,中学で1つ上の先輩が遅刻した理由が思ったより風が強かったから進めなかったからって言ってたこと思い出した,中学で1つ上の先輩が遅刻した理由が思ったより風が強かったから進めなかったからって言ってたこと思い出した,夜留,https://yt3.ggpht.com/3DIBzANk54nlHGJhcBau3Sw3eaCpFrpxxpdRFwGHxrMrP14lo3fnFj62D5ScUCaEeIiSNQXPPw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmb0SAXEWZe9ZG7ZqjQbFmw,UCmb0SAXEWZe9ZG7ZqjQbFmw,True,none,1,2023-04-08T06:29:13Z,2023-04-08T06:29:13Z
D6DVTLvOupE,まさに今日追記2023.4.8,"まさに今日
追記2023.4.8",Cobaruto,https://yt3.ggpht.com/VV8VnMFGsQp-3KYSZwW8WPX86eFMttJoCGSAxJHMB5E-QcZ2uxku4BNtmSETj0gjExwzzzPx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsPXMPKg7-iRlwxgjCf2N_Q,UCsPXMPKg7-iRlwxgjCf2N_Q,True,none,6,2023-04-08T06:21:31Z,2023-04-08T06:22:11Z
D6DVTLvOupE,一回聞いてそれほどでもないなって思ったけど移動中に風強くてふっと思い出してまた聞きに来て見事にハマりました追記カラス？がカスタネットやってるの可愛い,"一回聞いてそれほどでもないなって思ったけど移動中に風強くてふっと思い出してまた聞きに来て見事にハマりました
追記
カラス？がカスタネットやってるの可愛い",いちご食べたい,https://yt3.ggpht.com/5KCZ-imEYcisG7d93FyxVfvTWFQ9ektN80VNhWYOA1lRK1lv4xKBIxm44l7W93rGC3cUvttN=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaD_PRbVMmIAZl_-cp4q_ng,UCaD_PRbVMmIAZl_-cp4q_ng,True,none,5,2023-04-08T06:19:48Z,2023-04-08T06:21:11Z
D6DVTLvOupE,サビ→Aメロ→サビ→間奏→サビ→サビすんごい大胆な曲,"サビ
→Aメロ
→サビ
→間奏
→サビ
→サビ
すんごい大胆な曲",プラシット,https://yt3.ggpht.com/ytc/AOPolaSgsYrBFZplaJFJno-jlFrj2ItCfU5Wxt3l813r=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvY99zwODt3I2bLAnPYYv2A,UCvY99zwODt3I2bLAnPYYv2A,True,none,1711,2023-04-08T06:17:39Z,2023-04-08T06:17:39Z
D6DVTLvOupE,멜로디 자체는 군가나 민중가요 삘 나는데 작곡가의 손에 스웩(?) 있는 곡이 완성 됐네요ㅋㅋㅋㅋㅋ,멜로디 자체는 군가나 민중가요 삘 나는데 작곡가의 손에 스웩(?) 있는 곡이 완성 됐네요ㅋㅋㅋㅋㅋ,OFF,https://yt3.ggpht.com/4RK0PqY2t3v2I-qMcKCHCQkvkKNdxhRvuUwHv-kFhhIFGaRp8btmcmyEXu3QVCjeJ-s_6z2hy6k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCx6_MNZ10EcaKGLJyCCcqXQ,UCx6_MNZ10EcaKGLJyCCcqXQ,True,none,1,2023-04-08T06:10:59Z,2023-04-08T06:10:59Z
D6DVTLvOupE,0:55なんか一匹鳩じゃないのいねぇか？,0:55なんか一匹鳩じゃないのいねぇか？,otomawak,https://yt3.ggpht.com/pFKrbcQYnoeNGk7P_NU9-ZDcJ4KpW4xNf3pRjL1LKcDAeDmWyFUWqGXqhX9biu9oKQV538X4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtcK0NsHhpuSXDxEQYIxe4A,UCtcK0NsHhpuSXDxEQYIxe4A,True,none,6,2023-04-08T06:10:33Z,2023-04-08T06:10:33Z
D6DVTLvOupE,外出た瞬間とそっと出た瞬間で違いがあるのなんか好き,外出た瞬間とそっと出た瞬間で違いがあるのなんか好き,とばち,https://yt3.ggpht.com/6u7v-mu6kMLt2xdwjVb77i2qcFSyJ-fiQLW57x7Ndj10qMI_mrk202Sr6E-UkpcoZTxXX8txoQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCu8_1xPaHMG-5EK0l3wRHiA,UCu8_1xPaHMG-5EK0l3wRHiA,True,none,4,2023-04-08T06:07:44Z,2023-04-08T06:07:44Z
